grocery,food,other
1991,861,2889
1202,916,3335
1827,576,447
499,1045,69
2003,126,2994
718,941,2825
773,915,740
1055,742,735
723,227,1921
2275,475,2327
1991,339,2525
2103,682,2260
466,681,3279
2800,196,2132
2888,318,3198
2720,852,2278
1835,1378,2585
2696,1187,1378
82,559,951
2819,1392,998
1818,528,2035
2947,1041,3406
633,795,919
2247,51,835
2311,409,1229
148,417,3414
719,724,1636
553,592,1928
2098,560,1985
1364,256,576
2419,493,2797
1433,1073,910
454,1412,2769
1301,332,1153
719,805,1949
622,137,87
2115,404,356
402,684,1602
1174,1158,755
2163,1208,2894
1339,719,558
979,1029,2985
2826,94,296
864,1126,226
1840,520,669
1701,767,2746
2248,1349,2370
752,767,125
224,494,2205
1348,183,3420
2521,639,2352
230,184,1429
1975,695,2014
2961,1102,847
2615,972,3247
2014,915,94
114,887,1913
224,581,2627
2302,1380,9
2747,724,1805
2642,1109,2542
314,871,935
1622,1230,2878
2132,953,1644
707,1159,3391
303,1177,3058
756,1100,1775
2746,914,791
1411,111,1816
55,499,2468
1145,146,2236
128,968,2806
2423,664,1657
1399,28,3384
1657,277,2648
1882,87,2704
2894,671,822
2626,488,892
1481,1344,2312
720,61,2027
1438,454,2779
2699,436,560
2654,1063,816
534,1377,1355
1981,1027,2629
1748,111,19
1620,264,1110
2097,590,2320
3,246,481
2905,226,2472
828,871,3055
2773,462,445
689,834,2698
304,1114,2877
1874,1387,754
317,46,1287
2883,1455,577
1888,1100,2644
2259,87,33
736,436,1494
1215,1372,1434
1949,1173,449
2389,725,1045
655,232,3077
1382,797,1592
210,1240,108
896,1446,2559
905,765,1188
1027,52,2182
1796,1370,2371
1213,734,574
2958,645,978
1890,179,2977
2571,409,1705
2514,632,669
439,1422,1133
2878,535,1948
886,694,3320
2532,979,1860
2941,1104,167
525,480,909
1999,467,1612
1573,1416,333
2692,478,324
2837,580,1023
938,401,2351
784,1309,2795
1542,444,879
1085,114,147
398,17,179
1852,1216,1178
2921,1373,655
2919,250,1762
1737,385,3086
2895,836,1872
1988,864,283
622,1065,3076
494,170,2539
2326,806,359
1809,676,955
1847,264,1921
752,127,2989
1463,1144,2013
2059,1435,2855
2190,310,1978
1779,772,1745
1076,1375,523
2464,1131,550
1985,767,2633
2504,180,53
118,299,3018
2060,201,1477
266,853,1337
1917,1325,193
195,1217,2527
1421,975,1867
388,353,1051
647,214,2318
765,837,2010
2711,174,604
1174,1091,1216
1721,64,1955
1277,1223,698
2885,197,3467
2769,35,1306
507,230,2753
473,1006,1295
170,1311,2717
199,214,196
757,1291,1839
587,483,1374
956,580,3366
1718,746,2428
1148,770,3164
895,882,2396
320,1127,1407
2666,490,2986
2576,118,1340
1156,668,2716
644,661,432
531,53,3149
1124,152,1213
989,1363,2783
374,294,1823
1245,1049,2413
1634,11,1327
2854,570,3097
1494,950,1555
177,321,1644
1995,1330,3060
2096,900,2718
1420,1049,1763
1670,1009,2541
396,1205,971
2763,999,408
835,468,2514
2739,219,1394
1743,318,3386
1917,838,1548
1499,711,1279
403,1065,813
1550,24,1143
2174,651,549
1322,866,1371
444,369,482
807,397,2060
1637,1250,1945
1799,1001,3232
795,1057,1290
993,114,1155
2542,432,3300
965,764,812
1555,1280,2091
1988,1343,2003
1507,822,2495
2092,850,1571
1401,717,1035
2835,561,163
2473,1262,2928
2067,493,1949
1079,578,273
2896,571,1876
582,122,3389
728,12,868
258,306,32
1641,1044,1988
1046,237,1645
1149,956,908
2171,887,2183
842,1045,270
827,858,336
1096,321,1404
256,1334,1541
1617,63,2161
1529,685,789
295,492,2414
1069,85,2660
2422,762,2574
1579,785,1405
2774,208,392
1368,1425,2502
202,790,3158
2265,719,836
2720,196,2794
1611,181,3049
1474,304,3281
1294,1065,1821
891,1006,1589
1222,1496,210
250,1203,461
1278,167,2613
2421,484,281
291,269,1578
2959,544,1365
1158,504,175
469,187,2498
2192,435,1707
596,120,1774
2959,99,1005
1120,193,3087
1889,107,80
635,663,693
627,975,2366
416,718,2702
1811,843,1015
1190,1329,1057
2228,1465,232
2932,730,1209
1000,79,562
1654,737,1847
186,1093,3278
1305,574,2150
1368,1257,3300
2090,629,2121
385,1196,707
1995,836,853
208,1335,2861
2823,557,2584
2338,1198,2360
228,1234,43
1151,339,2848
2304,44,621
965,980,1302
1629,697,3028
1510,1344,1215
1225,634,2965
1064,1355,2494
1697,959,2758
1909,763,2511
2321,796,3452
1334,295,1957
1909,415,389
2553,1397,3156
1137,350,2647
379,387,834
1149,1472,1630
1970,1370,2355
1829,1125,1448
722,353,767
1701,1415,481
2213,549,2776
1043,910,324
430,1323,122
2313,55,1552
2577,113,2786
1965,805,2716
1250,381,1379
17,377,2148
1729,897,687
1789,546,2645
555,42,2029
1277,254,3135
2961,10,1028
1288,1326,1624
1957,1212,423
1162,656,3169
2507,980,1433
2027,615,3266
2051,593,2794
1609,1476,1032
2799,90,174
1893,731,1217
1233,607,3308
1451,8,2548
1076,963,2015
1859,893,2519
2282,201,3108
669,52,924
2165,1247,259
698,400,2483
1530,1497,412
221,122,2168
1802,459,139
586,488,728
2218,1210,2824
2368,916,607
1209,1052,2251
2960,857,1884
2837,1123,334
1490,886,3290
2000,1385,2593
1004,1158,998
2189,442,3200
69,276,3438
1191,1009,3178
530,1138,614
316,1356,2034
2846,1335,3002
2470,1382,764
2775,1069,1695
1449,1217,388
1514,610,1620
2847,1350,16
379,1142,1575
614,563,1504
1176,1315,537
412,466,2678
2410,1270,1114
2342,434,104
109,259,2646
2832,962,1946
2376,209,2260
2579,831,1377
1988,119,243
331,276,475
2283,1456,2462
2191,732,3497
1414,1365,224
640,1117,3329
2948,1167,1611
1295,1018,2195
2004,264,1640
2339,935,871
71,216,2414
2993,1175,1524
1727,611,1603
1003,706,1278
748,179,3454
2865,130,511
2192,428,2777
2784,1444,861
2349,813,2971
132,409,3061
57,592,1240
1995,1475,165
2568,364,3381
924,280,1184
2811,1208,1488
692,1128,3085
1756,104,1164
1112,1104,3313
2652,1130,748
1038,816,1690
1296,249,1948
12,515,3153
1810,381,1456
2197,965,1529
1938,1450,735
2059,2,736
1771,34,2617
1548,1251,2125
2660,610,32
1025,441,3252
1587,1022,862
2100,640,2946
1222,429,659
2581,772,3430
1404,951,3226
2904,238,1061
389,1424,1083
1068,287,1838
353,1171,915
2153,1420,2850
2577,489,3469
2927,606,1699
1874,1310,1297
2185,301,526
2711,923,915
208,469,517
2195,1100,1970
2190,704,332
1026,1179,2449
1072,784,3086
1924,1121,297
113,1320,2220
415,1201,50
2026,940,121
1900,952,762
440,469,40
2684,326,3106
2644,378,1108
2315,1121,1360
214,1281,3333
908,1355,3465
2219,1487,1422
305,421,835
1450,955,1133
1215,802,547
701,868,2088
669,1461,1874
866,413,2871
1068,862,3264
707,63,320
2153,980,1953
1908,1340,3078
2609,271,1811
2695,1473,596
1839,75,2603
1306,1446,84
1694,697,3213
2214,401,35
1071,207,3430
330,165,2972
1823,641,3362
759,512,3307
666,186,1729
933,523,1419
2858,1347,475
2970,1419,1397
474,1345,2269
990,114,2448
356,200,2834
2169,438,2539
1537,706,2103
833,1329,2866
1372,70,2140
2933,1179,23
2388,1262,999
2863,1140,1631
2102,655,1787
2118,948,132
906,1295,3381
1390,953,1854
1200,691,1614
1648,1055,1557
180,982,1450
515,1490,719
855,555,953
1202,292,2391
1743,635,1491
854,1369,2235
1310,976,2763
2974,1467,1430
2855,1098,66
252,161,1706
448,1034,1445
719,8,3153
2926,651,1790
861,1310,1343
435,152,1193
436,828,2884
1162,594,1428
2560,605,459
958,28,375
2472,1335,1620
1739,28,1719
1906,140,2182
515,732,2528
1816,946,1509
2516,767,562
550,887,1955
2541,900,2035
2333,360,1063
1416,1074,1330
1270,1321,1631
2869,819,768
1634,83,2689
1868,815,1486
537,768,2066
2718,1360,1938
1882,60,2363
2833,899,1320
2444,484,2050
1310,1337,2424
1916,1245,1970
2982,259,629
73,1402,1704
414,807,821
99,827,244
1087,964,3388
2290,295,712
2425,971,551
748,1432,1578
810,499,1214
1856,493,289
1348,915,3250
2738,261,3494
500,1018,743
1685,1190,1445
895,1039,2652
2757,659,2402
2812,1093,2352
92,581,2972
986,513,3110
2183,767,1599
1373,496,27
1241,1145,2076
152,1335,1728
1069,1325,2616
1287,329,1187
1056,1425,2825
1525,561,1744
359,1166,3329
2228,471,521
970,840,3087
2283,103,1752
321,839,3151
2718,923,2617
2987,962,492
2503,228,1154
233,613,43
1912,328,3491
1054,170,611
1758,1445,1111
2819,637,478
419,278,1253
233,792,1021
2579,1077,1765
2223,1139,1868
1758,1489,185
2060,725,3330
2114,1265,3196
2221,49,683
1872,246,1782
1669,146,2663
2165,998,1425
1975,580,1722
1865,1141,920
2327,580,1741
885,270,253
1583,869,2808
1827,115,1029
2406,842,3415
2650,1129,2117
1294,1355,555
1701,414,1054
1245,971,2542
2721,420,1202
2521,732,99
2862,1216,3127
2213,216,1968
1799,1242,1324
282,906,557
1432,10,2107
1700,1061,1710
1672,1259,2280
369,639,1731
1665,1486,3042
722,289,1035
399,551,1970
191,831,379
1286,420,1455
2361,117,2858
1477,744,2498
1459,281,2958
2644,153,2149
2933,3,715
2160,1379,1396
1485,1205,162
955,562,192
1062,214,931
1305,1195,794
428,1028,1782
989,541,374
1961,393,374
721,828,2048
337,314,2426
1396,924,474
590,155,2775
1686,336,2975
744,273,3262
1572,572,2604
2398,872,2168
421,244,292
2924,1349,2236
863,1419,412
2390,660,947
2043,1358,1746
2471,184,2187
2488,581,88
2231,572,1721
2518,672,1925
2722,408,1799
783,872,1360
505,131,2844
1073,1146,14
2372,759,172
2954,1458,3391
2735,1213,2100
1721,896,575
401,883,3011
2677,636,1162
1523,1292,3480
208,472,3250
1655,813,1778
1834,379,1032
2802,663,3350
1708,1074,338
2021,2,1914
750,97,321
1244,908,983
2168,291,1603
491,533,1658
1188,1113,2365
1557,695,3212
2060,934,370
2311,824,2252
622,223,3496
2864,1017,1987
281,697,981
2435,688,1989
1566,661,3195
2265,939,3254
50,450,3167
152,208,2120
1014,99,2124
698,1,2092
804,77,2361
2460,1441,2180
1454,439,569
1329,419,2884
1739,150,46
222,627,1807
461,867,1688
2308,1225,355
2695,852,2748
1220,873,834
1880,728,2177
1153,30,1774
2639,276,388
17,1350,474
1567,1398,2713
819,464,3285
263,519,517
1660,352,3210
2546,1024,3027
2860,805,1838
432,615,1729
1531,52,231
835,312,2857
2658,1206,849
1952,841,775
57,1494,1361
452,477,1759
2231,1052,2260
1387,320,2543
366,110,3220
937,1263,2129
2000,331,405
626,337,2186
1678,984,1613
674,46,3314
2957,1222,2737
580,448,705
2604,66,3431
142,736,2171
2251,1134,3441
2683,1461,1636
237,510,866
714,1161,2789
2454,602,273
1267,1144,1218
658,1267,1692
379,411,1434
1192,455,87
1714,950,242
2345,1443,967
2359,701,428
2119,1113,1316
2441,622,3174
590,683,1711
2035,1041,2063
481,1135,1125
2121,977,1904
2909,953,2878
1024,38,624
2744,485,2993
1091,777,1163
2251,676,505
2212,633,3354
2621,513,1075
2906,875,2481
1851,790,1210
2307,1055,653
2694,1261,85
734,643,24
2680,517,3410
2317,529,1239
2767,929,1718
715,1,2338
1813,1494,3354
1105,1294,539
2553,70,986
1026,1157,1443
17,733,873
449,1226,1654
1248,535,2828
205,976,30
255,575,2326
879,1277,3132
175,498,887
1848,402,1392
2597,466,2054
2439,692,1557
2383,653,3386
2675,419,2529
617,807,2787
2545,462,3215
80,128,1608
513,468,1768
1934,34,1934
2433,1355,653
23,1313,2358
983,938,2554
651,386,2534
479,226,498
2506,1038,205
529,1152,1125
2829,961,1400
1104,301,2768
2727,1096,1343
177,43,2239
238,85,3173
410,878,3253
444,854,2598
2514,303,1083
2315,1182,2760
1547,856,2624
2932,1364,260
1651,1098,2280
940,642,1514
1647,1316,594
476,136,591
1925,575,2392
2409,653,2870
2627,1498,1833
789,596,702
692,656,3180
1769,631,954
732,1090,1811
2748,984,1834
1040,84,2870
1108,1119,1575
2479,665,836
2250,975,2848
775,1483,488
223,549,758
944,1208,2078
827,0,2534
2117,140,3179
787,875,2675
780,1364,436
77,1275,113
646,269,575
520,1174,3131
294,1221,2602
1454,345,1098
2219,35,1931
728,566,2559
1886,847,786
1041,913,2854
1182,551,1080
976,894,3147
1348,862,365
520,405,2536
181,591,2851
78,496,1793
1770,1050,120
920,982,1627
981,923,2554
2871,563,3364
1947,350,1101
2467,756,607
2857,904,1420
1119,1456,3037
489,540,2216
586,467,2076
283,745,1053
2350,137,299
1795,132,1402
2659,425,3229
2798,202,3011
2118,550,2845
2696,88,1691
417,233,905
1110,1103,1986
2602,23,2748
468,482,3206
2122,205,2248
788,1431,2880
2040,1308,3227
1732,618,295
1256,400,3386
2735,1133,563
2870,1025,614
2537,744,1581
2397,798,1746
1754,210,2824
2851,1431,372
1848,1401,2069
1423,56,1734
2042,439,1688
1166,407,1963
284,449,2835
1918,1304,2613
1785,447,1804
2071,1109,1525
1211,1491,901
150,537,2359
1804,837,2530
2350,1083,1683
245,616,2418
2082,919,2465
313,150,1752
657,834,422
1623,553,1997
1796,1031,1732
2188,594,948
2023,1369,3214
730,448,1328
2256,1500,1291
2305,659,1899
675,239,364
368,1325,1026
1963,1001,136
2747,1176,2394
1547,194,2682
1588,635,655
2874,951,3153
254,528,885
2962,303,2131
2390,728,2362
229,187,2294
722,235,1941
2237,443,2509
277,809,554
988,1371,2035
2414,692,2481
1835,757,1390
76,594,1925
1228,930,2492
1221,337,345
2460,1080,1502
44,679,113
2992,1340,2716
159,1164,1786
1966,728,2737
1218,1227,1327
56,799,825
1641,4,3117
1466,326,2607
2733,411,2641
2960,803,536
351,143,3243
2381,1011,562
2281,1286,602
325,59,1571
2539,1004,1324
601,441,1912
2045,141,2916
1806,1014,611
1255,473,834
1885,1473,1883
80,699,785
2362,1199,2071
231,902,2982
2609,214,2200
1261,297,182
788,1135,3186
1612,1330,1005
1813,113,1110
2083,524,1033
2119,1062,1425
116,1446,107
2969,854,2126
1833,225,313
1363,970,823
395,571,1334
672,9,328
458,103,2363
1469,1267,1779
1050,505,1796
1784,1236,1337
2163,741,464
2803,1200,2197
2928,646,430
1296,347,3303
2248,77,1161
1928,133,1708
549,1035,480
2215,407,1946
1122,1282,1421
2136,1066,2381
719,584,27
968,546,1936
2883,870,1262
219,1499,889
638,28,742
2896,223,3367
2287,783,1554
652,708,1955
2415,249,1985
2700,283,3476
2463,1396,988
1834,1207,108
2401,1185,1460
1351,1026,1810
627,194,2124
53,494,1559
1617,1497,1549
948,1194,3212
2545,984,2442
2110,738,547
968,1166,2204
2426,1086,304
1458,1083,1491
452,864,539
2952,1038,197
1951,663,1454
1173,419,1813
876,842,3170
2533,274,557
2543,894,428
485,613,30
2420,355,1691
2838,1068,1589
785,726,562
1460,707,424
2526,79,1712
764,55,2406
1481,1387,1584
2058,868,3415
576,1186,1940
1288,800,2050
1883,1267,518
1307,172,1846
1904,1210,1323
2328,534,1845
2628,1209,2424
1973,780,888
2669,1130,1064
582,907,1989
1426,427,352
1629,659,1694
784,210,653
1878,960,2137
395,1132,2114
215,1,1485
821,995,1045
2331,936,530
1553,1410,670
2016,1381,2261
1249,51,502
382,1347,620
1442,1478,1342
1563,1239,2206
941,1,812
1653,1023,385
588,697,3492
750,1150,982
2093,1213,604
1178,333,1456
981,426,2047
1862,988,1698
2766,1462,1906
2513,468,1354
846,1412,3480
984,522,1758
2348,1387,1044
2759,1244,105
1116,773,1286
596,353,358
1884,1087,3078
2671,282,2293
2493,1237,2195
2381,234,969
509,484,1459
1011,803,1181
2734,778,1833
2683,789,561
1465,261,127
405,895,693
1715,519,2378
1662,1409,2655
2635,1193,1099
794,1498,3288
930,1200,853
741,1168,882
1507,1163,1610
2339,383,2028
2522,313,2434
2526,684,217
613,223,2804
30,186,1772
2495,1192,2472
1993,183,986
2290,1464,2114
2629,539,2830
1537,545,3375
514,1099,2427
2176,800,303
1570,1127,2231
2583,662,2835
1124,131,1177
780,489,2129
2516,636,1592
1310,132,467
1896,809,1108
1526,1452,3409
1276,851,2108
142,1398,2603
2340,1271,1780
1409,1173,2201
277,648,3042
134,432,193
1408,1159,2933
2240,673,820
917,1479,377
1752,596,3280
2344,5,1834
138,1026,1942
1972,1310,1713
2006,1365,122
2332,257,2641
2832,498,2675
413,419,1599
1493,1383,3343
2460,1168,1758
339,1242,216
754,956,2089
1799,99,1593
2063,646,2610
2534,1334,757
1795,885,1984
2668,323,2912
492,584,2708
2955,828,2457
39,732,808
2232,195,2302
2906,1496,1229
739,1210,3005
1123,1352,1002
488,659,2987
2097,557,2440
600,1162,1375
1777,420,2295
2223,819,2723
2023,849,3192
1967,848,2454
2742,614,1126
2128,1486,914
469,33,157
2984,1123,457
798,501,1304
2541,1439,281
111,1383,77
1360,357,2507
964,139,160
1163,58,1367
1701,864,2104
2671,1323,219
2682,1432,987
2123,996,2690
993,1094,1617
2826,628,1157
250,337,2792
1881,1390,2701
2894,109,1379
468,1080,421
770,1135,2646
1802,1235,1755
1114,1455,2546
1341,193,2041
91,1275,2432
2017,549,989
712,1268,2425
2095,583,1397
2176,1386,2676
259,1257,2175
1561,1116,3360
631,1007,2978
907,1033,189
1894,1232,2342
2783,305,1151
1180,1260,3029
2284,1325,2315
1491,912,402
1552,1143,3184
1985,1229,829
960,484,1756
56,1267,2094
638,177,911
1784,856,1430
2983,598,283
958,728,1551
1799,156,2009
2483,825,167
7,928,2289
2918,1121,2086
567,922,1719
899,1076,1027
2790,452,2310
668,249,1353
2837,77,907
2736,734,855
1913,1271,3035
429,1428,1560
1878,691,1498
151,1035,3298
2571,1285,491
367,355,2147
175,1307,614
143,955,1368
2407,153,2893
2122,1299,2300
2437,508,676
2787,1419,2947
1026,827,3093
727,75,1604
1585,28,2569
590,519,1706
140,156,1915
2620,1482,1701
2194,1407,624
647,498,1494
2353,119,105
425,1430,46
2033,37,780
2223,385,3173
546,718,2549
2183,1358,726
1314,429,1484
827,1138,2337
611,34,1110
104,1378,161
903,451,1937
1972,700,113
2906,746,2400
590,891,3258
1285,62,2251
137,1271,2017
2937,1061,1223
493,256,2453
2612,1185,2561
2583,757,3225
1349,1140,3115
2360,710,2365
998,107,3095
1813,434,393
1033,1429,1723
1563,1302,1377
2765,442,2575
2959,639,1827
2119,1321,31
329,1316,2962
1159,150,239
734,1133,1228
1895,711,2469
2532,140,3147
801,1183,1740
422,1065,1533
2783,796,2987
2395,178,528
17,1465,3226
418,911,2359
1147,1282,3040
1978,786,11
2972,989,1124
2965,382,360
2439,1198,507
2826,47,412
2092,907,196
459,814,1225
720,21,2883
2444,1209,1445
175,420,727
508,706,1731
2842,530,577
1960,556,2282
1421,1305,57
2470,543,1145
41,1403,2748
1661,1125,3181
855,1127,212
2695,1192,2991
2745,1037,2011
1073,556,3160
2181,358,1712
1032,50,2837
1602,138,1754
1862,709,610
1774,1048,1912
2871,1254,3274
2232,647,1021
2478,1036,1839
65,16,1713
604,185,702
281,1081,3458
561,1474,1132
1185,1276,314
2981,919,2476
68,260,2818
1240,1314,267
457,193,2091
1058,437,2555
1182,1401,2397
1453,339,2145
1874,935,294
35,566,473
1638,485,2476
1199,287,2176
81,834,426
2345,579,387
258,324,403
2994,1220,953
1546,824,2921
2506,422,818
2354,653,2584
2711,884,760
2104,259,181
1850,880,1120
662,1144,2
2661,553,1127
2555,654,451
40,1216,2885
1573,1454,3007
1575,602,1784
1094,538,2726
380,351,2774
1188,159,465
1375,709,1186
143,914,867
914,285,822
1133,204,937
731,303,213
2668,991,669
1856,589,503
2149,895,127
2493,1095,192
1870,94,1028
262,1301,1005
1088,620,1027
814,749,628
1058,262,342
2815,346,1961
1413,826,1241
1825,982,2181
1895,1472,2907
639,451,1101
136,592,1952
1939,931,370
2739,744,2607
1482,574,2516
2674,256,169
1435,646,2795
894,584,672
773,385,3182
284,80,69
2202,274,2578
2163,1168,865
886,1145,1658
1147,1243,2292
2099,112,2280
2861,620,1067
2450,909,1818
295,880,1041
1260,433,556
1391,598,1825
531,1243,1565
25,569,3260
1040,1163,216
392,961,2824
2070,1136,2574
2934,482,803
337,1124,2100
2752,1341,2413
790,846,3069
206,330,2990
1755,154,198
368,1394,2028
291,1202,786
1859,189,3448
888,788,2579
1167,1492,616
213,932,2133
875,48,1706
21,319,2019
1568,109,2758
1540,236,1193
546,1447,3275
1589,902,501
867,1234,545
218,1451,838
720,597,3470
411,951,77
1197,173,942
732,602,2250
377,494,2522
695,1249,959
1398,528,1081
2204,717,3399
1060,708,728
1081,792,1223
2723,1002,92
2518,904,350
2211,1340,1623
2933,876,2672
304,960,2853
171,1313,1977
1675,346,741
2901,1300,450
2158,561,645
1318,486,1047
2400,42,2815
920,522,367
1746,369,3381
109,129,1208
1370,959,2347
2800,915,484
381,203,1900
1156,1209,1504
26,162,452
728,499,2376
260,1075,1889
134,776,3467
443,38,31
699,1350,2619
2870,624,2113
700,142,1221
2403,168,1610
1890,1362,2391
2842,850,29
806,249,2244
663,243,2160
1226,814,1294
1705,493,1443
2684,1454,1107
1055,893,2899
1021,1408,722
972,913,1208
2385,1256,1860
1449,113,1265
251,530,2883
1720,485,1648
1500,1029,1529
2550,247,794
2566,256,718
717,1189,3405
642,899,536
2123,796,464
937,1185,270
2711,939,215
2989,452,1598
1678,791,1092
1286,8,2632
109,1248,2027
1899,590,994
1395,1493,3269
2944,989,2896
2109,437,1668
660,1026,2429
2539,142,751
2741,56,44
290,323,3356
314,767,358
181,645,2249
560,87,3205
1714,750,1439
2092,906,571
2178,1020,1885
459,724,719
2248,1157,2242
990,1113,2395
671,1268,1223
1039,436,2915
5,3,298
2462,841,745
2123,1449,284
1472,999,3183
1993,328,380
271,402,2884
1027,422,2974
2809,1198,2711
2866,76,296
1180,120,2973
1085,906,2850
1089,1319,2952
2359,1255,3332
2916,438,974
1006,705,3322
1051,481,3313
690,1407,1801
92,1465,1283
997,316,907
531,337,3265
1018,540,997
1928,122,170
2977,117,3313
1416,1362,489
857,490,2877
1285,1423,2372
1547,746,1846
2551,995,481
1577,1215,2082
2191,574,1936
381,303,1658
1533,201,853
2328,116,682
1073,863,293
946,1230,1881
370,0,11
388,11,644
1085,1408,2815
361,1382,1929
914,1427,972
2368,117,977
1148,825,657
1596,382,1279
1771,498,1736
21,1447,155
1553,1483,1857
1426,647,793
2120,427,252
1124,1037,1281
440,334,3014
958,730,1506
1852,57,1262
2920,699,1184
1169,688,996
2427,489,424
2220,988,954
2447,772,324
2498,183,2056
2806,1074,1544
545,1276,1069
2284,1431,3029
2749,562,12
717,1424,1820
2278,1463,1939
1044,828,1702
2134,67,1581
2618,364,144
2108,1361,79
1567,12,667
174,335,554
1684,577,874
2767,977,1526
654,1455,3299
1325,501,2132
1147,1063,949
313,673,2329
626,1248,3049
2226,1196,2890
2570,1252,983
2020,1116,2518
2031,143,307
2315,422,463
1543,1297,2940
2227,98,3243
2036,1157,3498
2902,821,1670
279,85,1183
656,232,875
143,280,1750
2857,990,3445
2795,1476,2454
1863,545,2897
832,1120,2813
