grocery,food,other
2801,1318,2628
128,1,1960
2675,991,3199
2247,62,1436
209,1074,3033
431,1474,1327
2946,1055,1545
27,317,1487
127,1368,1111
817,979,3289
152,423,791
1109,1370,1490
2710,85,2862
1548,1094,1604
2964,528,2106
807,1297,579
890,423,1902
244,289,1421
2933,1173,60
2079,99,729
1913,110,3220
1928,100,2455
2950,114,1865
1739,327,2704
1957,1092,1256
2582,273,3195
578,1447,2983
2960,1094,3425
453,386,2809
2669,316,1679
1132,189,417
1878,12,221
1645,461,3291
2367,1292,2097
2995,1461,978
97,1086,688
973,130,117
1946,915,2810
2645,355,2880
27,978,519
25,1123,1066
1454,1120,673
645,687,348
817,593,136
1380,973,1648
1467,45,1640
1655,771,2546
878,184,2760
2467,1,1695
1199,1320,2380
1008,554,379
359,849,1268
2204,445,1220
236,1471,1221
1017,1129,1798
1765,313,2162
2275,1289,702
2242,756,556
2452,527,2154
634,249,2625
2473,430,1484
1732,582,3450
751,957,3400
436,1045,1135
1616,227,345
273,809,1781
1765,1401,3190
1761,1251,2137
2106,802,3424
126,439,639
1334,386,2045
251,1428,946
47,321,2152
2693,390,940
2450,867,3438
1096,1128,602
768,1394,214
1035,988,531
973,1488,3159
670,598,1310
1240,456,1954
1089,563,1333
2688,168,1757
2890,452,799
2097,507,1716
1771,1088,3049
1972,340,2003
694,547,1733
962,640,1509
1918,738,7
1323,1182,1460
2354,1012,2713
1729,651,2096
2253,243,2900
7,808,2504
1010,773,3115
2262,911,1903
2144,1451,2939
915,52,1145
1293,398,1686
2004,344,2821
2284,1139,714
2497,410,1035
2516,310,3432
2281,1238,2796
2914,244,1034
1244,960,1054
956,1043,3078
1921,1280,2884
2689,1315,2010
513,457,2918
1867,1140,3145
768,855,1836
2129,121,1520
2981,828,1935
2236,972,1109
435,1180,433
2587,1038,1584
1221,577,2389
604,134,3313
1597,849,1408
1268,1187,2360
2003,1404,655
2959,752,1075
545,1403,2077
94,238,1060
910,55,76
1680,793,3438
1639,551,195
2097,757,2080
1705,411,909
1814,126,2862
2619,1102,3141
1131,1410,587
838,234,1660
1334,532,3472
1207,668,607
1166,1365,647
2543,1234,468
1891,240,1539
918,321,598
903,939,2005
1803,1391,988
1051,178,1340
1872,102,9
896,772,2703
1300,118,3065
668,630,148
1607,448,2601
1112,669,496
2010,1176,2818
320,560,938
2924,815,318
1506,570,1067
1905,733,757
2100,929,535
652,5,1838
2256,90,1596
360,647,3356
1516,107,117
1836,653,2644
2185,1246,3071
2372,1354,1535
1396,781,2574
2113,614,2004
2075,625,3156
2464,105,370
2969,497,1861
2072,814,227
2969,1377,1243
1554,701,3253
2230,671,3197
802,1335,1057
998,773,692
12,972,531
2456,883,2110
2968,375,40
171,1271,2571
1371,276,426
2245,268,2321
638,986,958
2077,660,857
2642,395,138
2214,853,2398
1806,191,2316
1317,916,2501
2585,1230,151
1972,1139,1230
2597,1036,261
508,950,636
1436,1245,3184
26,983,2771
2705,313,2422
2889,1038,941
399,949,2347
759,938,3217
1162,1307,1880
2045,357,2910
2223,367,1201
1591,510,1053
600,1268,3083
287,1106,1472
2532,938,2186
2494,315,3310
1362,1099,1676
2667,757,1806
2405,884,18
40,579,3169
943,1080,790
2825,561,1249
1085,1175,1328
1600,1226,782
1397,536,2534
1314,658,3097
2366,1449,2782
195,661,1714
402,985,1465
1991,305,2578
2501,599,774
1062,680,2442
101,1278,2375
611,746,2578
167,820,3359
739,917,2963
1121,590,2928
590,1102,3268
2470,431,997
1989,383,2649
2157,1131,2286
871,875,1635
1,336,2829
663,408,2828
2651,972,553
2494,1433,4
2228,407,935
2108,1116,900
1043,326,291
2235,404,2218
1312,860,2037
1470,221,42
2994,1127,76
1594,205,3425
2777,1299,2524
1442,1157,1135
2004,223,560
2281,1460,1331
1050,1044,1725
220,751,1586
2539,1411,613
1252,434,1783
232,473,3488
1013,276,877
2532,262,195
1802,1057,529
1509,1313,1074
2060,80,109
930,364,2087
1332,1195,2773
1534,1364,2716
2502,1073,851
2801,631,266
942,360,931
574,939,960
2187,745,2877
2074,1100,1701
2255,747,3441
160,852,2864
2204,322,3049
2554,922,1885
718,1373,219
986,802,1777
676,961,3498
537,1046,1822
2940,1382,2373
723,95,1081
2412,1433,868
2444,956,2041
2115,763,3058
1279,890,2175
889,854,119
2431,396,2086
2981,1041,2900
1018,252,185
394,469,1698
2835,898,2327
0,1241,2471
500,1274,3188
1719,1469,1099
1199,954,602
1487,823,663
1396,286,2647
457,1175,3477
1190,126,474
2917,511,1538
1851,698,3189
2416,1170,561
1599,340,1276
682,792,2253
1861,655,2055
908,1324,864
1643,448,488
1911,436,2238
2068,726,2123
1679,21,3350
191,511,2379
1906,449,2433
865,591,138
1046,1063,297
104,107,1717
2286,975,2388
1158,1276,325
440,1051,80
1037,1133,2240
1720,223,1570
1578,494,2370
544,291,2845
2034,1180,2975
1852,1500,3081
1890,1242,73
2997,391,2201
596,1364,2259
2594,146,3214
1422,690,1694
522,605,692
2700,212,2148
2227,98,1862
2661,47,2248
1558,292,3365
32,948,1719
1081,543,2863
2363,828,115
662,1195,924
1116,821,987
1515,14,1759
1555,352,917
32,876,961
2125,388,2895
2333,1040,3310
778,1288,975
2323,43,568
1704,692,1250
827,363,1784
2094,407,2813
2417,333,715
1042,1068,2123
755,266,881
355,331,2914
971,196,767
1369,847,461
389,553,1253
783,221,1938
806,759,2577
298,444,2310
735,818,2974
2679,1121,2740
220,1500,2673
1755,96,3216
273,687,2124
1051,1167,2704
458,238,484
789,553,2435
1334,116,328
792,1259,2694
2686,842,1936
881,491,2697
1837,462,3168
957,872,542
1817,1335,2553
2122,375,2274
2879,985,2923
2542,1345,2748
411,954,2829
971,288,3001
649,1374,2604
1778,157,2508
262,137,1485
1038,407,14
516,451,462
2204,1182,1211
2518,1078,3233
2961,803,2481
749,1147,105
2570,1004,715
1044,1228,2946
934,687,501
302,1011,1172
2846,900,2740
615,1417,1806
2128,884,910
2977,725,2958
2671,1393,2224
1985,645,464
225,388,1458
2918,1437,171
112,1019,1234
395,560,1529
1314,918,2995
1199,619,3101
1442,1039,3136
464,431,1227
143,24,31
79,273,2702
956,516,1874
633,440,2069
265,613,489
288,1385,416
2023,762,1020
579,1426,244
1370,1370,3278
2525,147,256
2831,1135,3244
1637,205,3326
1725,1308,1622
1344,37,350
1736,700,3378
175,138,802
927,1311,562
46,1297,2343
302,873,2897
1386,601,1252
128,682,3460
387,387,940
194,208,3452
2539,1023,796
640,596,140
2833,686,161
1454,1331,1216
937,197,676
50,1474,1819
1723,710,2226
2981,1066,1060
1695,793,1435
33,1312,489
1210,928,1841
36,1134,319
478,1394,3496
2919,1231,1484
868,46,572
116,1085,1115
1827,690,164
166,1346,1893
478,1214,2820
2626,238,2140
695,1382,499
1309,1488,3479
1351,352,3206
130,1263,504
721,51,3458
2786,1432,568
1675,1213,3140
1324,1395,1060
2263,1227,191
2742,577,638
2010,989,2286
2468,842,491
970,651,1202
532,18,1588
455,1242,1227
1458,1024,804
1740,693,331
1628,1109,489
1130,480,497
1359,743,979
1727,58,881
258,299,866
2696,582,1144
1127,1048,1208
1372,698,2937
2662,196,535
140,297,1546
220,1267,3328
415,87,1840
1594,78,2076
2343,1420,2963
195,1323,2003
1215,1019,3253
937,1047,2991
1128,547,3229
1838,544,2673
2406,1427,147
2448,921,986
2837,352,549
2591,251,234
2852,740,84
2515,869,2074
1588,326,1732
1123,817,903
1334,124,3226
2343,1335,3360
1488,645,1243
1123,1147,2695
2695,1222,2579
319,914,83
225,757,940
1939,3,1972
2156,1345,1432
2977,117,642
1896,390,2078
1730,791,631
2318,1479,342
261,1497,2481
697,357,2059
2702,1195,1484
610,77,681
1577,57,946
2942,1036,3475
1067,502,2250
2716,664,458
2854,1347,149
2388,350,353
2984,993,162
2004,1225,1045
1668,1391,3438
2799,27,724
1018,681,60
2043,819,2189
1668,1045,1617
2531,652,3062
2466,1413,1423
1660,631,1889
1809,1089,3059
1493,1,1929
2851,877,911
1806,1392,3162
242,513,1292
2404,1079,3192
84,1034,684
980,39,1372
1604,279,1386
1644,254,425
1958,678,2743
2891,645,96
292,646,2670
126,231,139
1948,1265,3161
1050,606,316
849,476,533
2176,695,63
2466,137,3213
892,479,1967
2587,1382,78
2277,292,1299
2049,966,1395
1911,1069,400
2649,827,765
1297,1116,1282
737,998,1446
1924,1187,3419
558,91,2137
1116,251,1342
827,1323,1151
118,1119,2707
1315,892,553
1887,56,1532
1966,178,547
335,982,17
1789,306,3009
2218,1177,508
1841,1467,77
2464,150,3062
64,192,1720
1522,1203,1350
1457,1359,494
1440,661,1404
750,402,1515
2636,1411,2120
634,221,633
52,1471,395
716,233,647
244,1000,3423
2255,1169,1475
846,1191,1377
1861,1307,2614
2374,325,2335
2263,1055,1954
2268,1189,272
879,1338,3414
333,1326,1399
1529,259,1237
1789,1189,666
2599,1327,1203
1229,1299,2423
2537,1012,505
1073,330,976
2055,1076,704
2336,959,575
2735,468,1797
504,1113,2992
2042,1195,245
2550,931,3220
2047,1117,3320
337,1145,2666
1654,952,2716
1740,186,362
1451,1168,1789
523,1294,2966
459,1308,211
1239,1144,3025
1646,75,2462
2138,1286,646
2651,649,1872
1928,652,998
1523,76,1586
1398,1289,3407
2102,364,1643
2399,63,1622
68,355,339
405,119,1339
1781,137,1867
399,14,662
1176,273,1883
388,339,1290
2028,1424,2328
537,742,2542
1936,826,780
621,30,2886
64,977,2351
132,802,2629
1242,797,1802
1555,89,3461
471,647,3469
2320,1229,1895
1674,336,1136
1804,503,25
285,963,1320
34,911,1514
1726,715,2308
2043,351,780
913,802,740
2255,1382,2313
2405,54,1747
2140,591,1557
562,377,1126
2892,1466,3057
36,526,3124
1447,1141,2165
2211,978,2890
1428,656,1616
2640,406,2711
1987,952,2237
679,1031,2102
1010,1295,2577
391,239,2287
1231,1452,1978
1377,573,1085
1297,1082,2282
82,303,2077
1235,609,784
679,614,3445
2253,916,690
2297,1121,2874
2305,323,1709
2315,744,788
1723,1174,1141
206,324,2065
2090,558,1111
2220,1121,2991
2438,45,1781
1981,399,1360
498,375,2461
2600,1483,2686
2790,185,573
1628,138,2787
1413,641,2996
806,1007,534
941,607,2856
1391,247,1896
8,1392,109
357,847,1378
425,616,2059
627,920,1966
1616,429,2604
545,948,2318
1137,1156,1630
390,770,3048
1166,1265,3327
2416,1212,289
1044,428,1053
288,1206,1946
1448,878,2093
640,1257,1264
1780,156,67
1483,9,204
2969,934,782
679,678,2665
260,1087,691
662,1141,3190
43,377,1774
1327,894,1645
1257,471,893
2274,713,1541
2901,1064,1421
1544,647,1147
1462,253,243
1293,765,2807
2900,685,1233
2015,686,1521
2028,849,797
2278,175,1223
1965,693,2545
2497,462,2931
2653,284,1184
1408,864,1961
2855,1293,748
2255,1190,1660
2533,961,1075
57,331,3359
1532,82,3031
2173,602,2687
2041,43,2840
1007,486,345
1180,253,2184
320,288,2314
937,952,373
637,251,1888
2647,1354,466
1113,1248,429
2657,1006,1826
539,1009,2706
2339,857,2176
2691,679,3291
2341,264,499
1848,1080,2224
292,1388,1320
515,51,16
74,190,1234
2229,582,259
1548,596,788
2013,1267,1551
2238,515,2168
493,905,2098
1077,563,2110
574,100,463
203,612,813
876,174,2657
1772,1058,1766
2213,161,1494
2609,719,1921
426,307,2187
1217,400,2778
1555,1421,3145
400,1131,2718
856,1224,2636
1908,1320,3041
2598,1250,242
656,418,3268
2097,232,2365
1308,609,479
2209,454,3258
1033,486,2422
1426,1047,1681
2259,671,3357
1250,1337,948
103,548,65
737,853,2628
1731,290,1426
1523,413,1343
505,322,3378
2548,914,823
1153,415,1512
2310,1159,593
425,1260,1961
2391,143,2525
2633,1055,1155
2022,1132,2041
2665,344,1251
2796,722,732
2826,1334,699
2612,192,118
1926,261,2245
1845,981,1134
1279,918,1345
556,1093,30
2862,1464,2246
2920,1164,1608
2594,522,2781
1679,433,3150
2645,593,600
637,816,1497
2238,939,512
2541,1322,2912
1844,891,627
1638,153,2404
1473,828,250
2829,1139,1290
1122,787,1830
1873,227,617
824,848,1112
1600,701,1629
1167,115,220
1712,1444,1609
460,256,2413
285,141,1603
2546,800,150
1742,389,2128
22,932,684
638,563,2759
558,684,6
2394,80,415
2273,976,50
19,1152,272
1786,1356,1546
2919,639,3328
2258,684,1500
933,197,238
2196,1206,1000
436,1344,314
696,1051,3304
809,694,2316
824,912,926
1298,510,1950
795,264,3131
1835,1409,507
304,848,199
1839,375,2087
2192,1026,253
591,120,2731
197,919,630
2450,1287,1506
419,435,2952
1857,402,491
2440,337,951
2996,315,1988
1691,129,2509
83,990,536
2963,428,1744
933,777,1358
2895,49,3429
978,1246,841
640,691,2462
2452,109,2533
1308,645,454
1275,218,3071
165,1298,1469
2003,1165,2621
1175,1397,480
1708,372,3483
2457,1330,551
1431,1026,1525
267,798,3496
1301,1038,2252
692,843,2527
1256,683,406
1748,1394,350
950,741,3499
385,971,1847
2738,818,1559
1070,581,2743
657,977,1209
1036,168,2173
1790,939,3412
2472,519,3195
705,771,9
1003,346,2869
636,719,1058
2698,614,163
646,401,1765
2218,1271,3354
678,868,3397
532,492,2353
620,733,2216
1592,1138,3107
2224,181,1744
2858,917,1866
1960,1078,269
318,174,1078
927,586,372
545,1392,2589
2618,1085,1479
169,347,618
701,1151,1014
433,550,1859
2985,1160,206
1193,725,974
539,830,10
1524,1380,1619
1473,736,3152
2530,975,2004
1862,1354,3205
714,363,771
1802,1439,308
2945,110,2129
331,1185,2555
449,1105,2990
220,959,781
2779,1262,2478
226,156,717
1940,1179,1509
1535,850,298
2143,9,1449
716,765,1545
1643,436,524
462,1263,1294
2886,84,1716
2311,1434,1499
1785,519,2044
1328,43,211
1045,1339,2163
632,1228,3448
69,1376,2341
89,841,2855
1700,446,2928
657,406,2821
203,104,3130
1099,84,516
2588,1196,1128
1099,1375,2918
1026,465,3221
1211,894,1163
1909,1479,711
2104,874,3079
255,15,50
451,260,1084
490,1185,2796
1278,1194,1936
1901,657,670
803,286,1470
983,594,1698
564,975,1272
2089,909,670
959,445,3075
2238,493,2411
1875,1314,865
2063,626,669
1211,887,1351
1391,246,2403
2918,522,388
945,1323,568
846,666,3041
2313,447,1995
947,604,600
2276,561,1636
2549,495,3357
1115,114,2787
1709,1029,1412
935,1125,860
526,1338,1826
962,544,196
2601,369,2344
2736,554,618
2309,163,1508
1403,536,2944
2903,275,1249
2120,514,2955
2545,102,1472
2862,1082,2326
998,193,3226
2998,464,2536
2042,411,2299
2599,593,286
854,1462,2366
1434,1433,1168
24,298,2356
2432,127,2233
2221,413,2500
2505,671,2581
1869,1095,896
818,1471,3281
1096,412,3257
2638,448,454
668,143,2874
1161,1264,3404
1950,672,1801
836,534,740
2637,1419,1586
342,459,168
2683,1072,262
1023,935,2304
152,876,3296
2009,444,642
2317,458,2884
1654,194,1434
732,659,847
572,1270,2968
218,699,956
81,732,1254
2859,394,2683
1702,113,1002
1112,957,3147
2633,492,134
2825,1093,2161
1722,1343,411
872,92,902
2313,186,2165
772,222,1232
2322,1190,212
2111,1087,3159
1161,1274,1477
2040,377,2777
1474,756,1210
83,1115,173
2542,30,2978
1728,1463,1456
1859,593,2371
287,1416,674
1580,777,3455
1186,924,513
677,508,3282
1197,702,3055
2793,981,2197
1945,402,2287
716,1144,3414
549,1010,242
222,305,996
2790,1052,476
1015,350,13
1183,657,355
2714,1202,3095
2081,1341,2593
522,767,1044
1988,426,3092
1956,1180,2745
1771,1159,3058
1305,958,2855
2849,942,1383
979,387,2817
949,263,3393
2664,280,2610
763,1151,2173
942,1309,2312
2989,1197,1433
525,1487,1174
1180,1029,1927
174,1422,999
2147,352,452
2200,575,732
950,646,3020
752,359,1709
593,1032,3387
1555,1325,121
806,582,3495
1779,147,260
1649,1089,409
2386,232,821
1951,27,2028
2857,586,3349
667,1096,3034
1593,263,1671
782,1151,535
1461,126,1539
2784,626,3180
1422,1329,2553
2877,1010,1217
378,1392,2942
86,780,861
2307,395,2094
1091,521,1629
1154,201,41
1009,424,2324
2118,852,529
2243,254,1780
2351,1428,1557
936,242,3356
1001,952,3352
56,506,432
1735,739,1695
94,1004,70
2359,1189,2009
2034,132,1407
1540,1121,3039
2786,92,2900
1006,369,3282
2879,1037,3305
892,51,3087
1336,26,2399
2606,1278,1079
122,1209,1091
1533,1120,2061
1718,1445,2600
2602,1482,3028
2538,787,1998
2882,325,1052
285,1363,3167
127,849,1387
801,451,1662
532,41,2070
1280,656,2494
1715,1161,233
757,1222,2061
2954,689,858
712,30,807
2094,1109,1762
2198,659,2014
2555,1370,2764
1103,784,3060
998,1296,159
2427,1251,3039
2949,696,253
1688,1368,3025
1049,1445,1783
1554,72,2117
1077,501,889
2836,1203,3361
2409,852,247
2743,962,3400
1112,438,2941
1845,327,3212
2952,201,1847
1481,1060,3242
134,1386,2860
2161,1135,610
270,1485,470
2691,1062,241
826,301,1456
2571,191,2583
1669,128,1683
2770,22,2218
726,472,1387
260,769,298
2514,267,213
5,920,3362
1086,413,1327
547,1037,2172
2722,542,1165
985,106,3035
1859,381,740
1869,522,2583
1580,721,860
1353,857,2972
1328,322,1454
545,746,146
136,488,2203
1324,1272,922
2351,1142,369
1243,215,1790
1635,1355,244
232,1129,2793
861,333,1493
2920,764,1052
1518,318,3148
1736,241,1080
2416,126,28
1168,1446,1920
1920,630,2003
2729,1145,556
1244,267,873
2384,1070,3192
2001,1075,297
1370,1313,88
1013,768,3408
831,1003,2518
962,833,1563
1971,1302,154
452,1103,362
2337,1436,1052
781,1302,2669
2257,323,27
2644,363,718
1603,484,3070
2465,21,775
139,882,1186
2190,64,2775
2181,1215,318
1103,788,2438
2497,1171,3025
1326,5,43
2396,1476,242
716,1417,1317
2099,651,2786
1108,950,3449
1712,1176,1785
2131,646,1783
1742,906,1641
1007,34,633
225,1243,2302
2093,251,308
305,836,1522
2856,853,1341
1850,727,3240
1009,1467,2703
2410,424,1189
1080,773,1100
809,660,2462
2622,131,480
1283,264,743
444,498,2554
1116,900,1296
1715,1468,2050
1468,318,2428
2244,493,1707
2389,146,1533
260,1131,345
1520,333,2352
1245,434,1315
2363,1378,2531
695,540,2277
979,1354,768
811,1151,1867
2539,564,745
2774,1454,1052
2991,412,748
62,877,1064
22,850,422
2341,732,2739
852,358,1216
1869,1252,2133
117,292,721
1126,663,124
1626,1307,3471
984,540,958
1443,171,1158
75,866,2119
1617,57,742
68,763,1543
174,112,652
922,255,736
1277,948,2453
1631,1210,1954
593,672,2443
2521,1157,2132
2052,0,2201
1696,624,747
274,1454,2926
1612,29,1031
2400,735,2101
1518,995,2975
2557,633,796
334,1370,2794
1078,869,3077
2017,1496,2964
1268,994,2594
931,609,1740
776,709,218
2024,179,3196
2250,993,3159
2345,251,931
2897,777,477
470,145,1345
2552,1342,1258
1575,875,1893
1945,608,2172
1798,1445,1999
456,819,1396
892,574,1766
2547,195,1670
1775,1423,1651
2200,842,2684
2312,368,395
2118,267,2487
620,1059,304
1188,1460,1152
1777,440,1464
1522,361,1176
1407,1277,3454
1630,163,2470
2249,1356,1675
543,129,2153
2592,364,2752
971,666,159
71,1141,2559
447,1215,1880
305,305,404
1697,943,2928
2701,46,2439
1951,1011,256
103,425,3317
2897,1489,3337
2465,309,1976
1859,937,625
2242,1008,3339
2452,1084,590
605,1177,2550
2125,180,1658
517,1477,2665
1753,128,3313
2352,1493,128
2537,223,440
1389,1147,3127
1086,541,6
2686,1063,575
2879,1270,2873
1923,851,2234
1306,1235,361
2419,451,1621
1511,208,1330
1248,1136,1514
1136,955,1837
2221,966,1033
2717,1156,2652
2578,955,879
1217,689,1325
189,473,2970
2702,1266,3450
2754,325,3016
1975,1344,2307
2858,1294,1053
1573,1114,3046
704,439,2668
1357,752,45
1296,337,912
989,1176,341
279,265,1033
1056,406,301
1507,1359,1702
1705,652,535
226,58,1137
2893,992,3463
502,1281,706
1546,42,170
616,1154,2419
195,572,1138
1779,334,1873
2278,1308,537
2636,128,2988
2711,281,1815
1186,27,2176
2574,619,2298
1872,1197,3327
2070,1396,2746
265,362,665
1267,204,893
1717,1059,103
1758,547,1908
1479,209,1016
2378,128,3033
801,667,635
191,971,2945
408,482,893
2769,137,3317
914,260,1977
369,487,2161
1846,1337,653
1581,1113,1126
550,878,2362
805,1435,2425
1101,348,1691
2671,358,684
1398,1099,2914
2279,1334,2071
445,704,1150
1919,260,3253
943,1000,941
1602,596,2530
1481,117,1047
2926,288,2198
546,94,1301
461,889,2142
216,848,1149
2619,61,2529
2556,977,3058
1183,1262,1707
2836,1279,954
2892,1006,784
227,1115,2515
532,1410,3437
1861,486,2991
1486,1339,106
2840,300,2371
1386,365,670
1411,837,1948
1925,1414,276
802,1201,3432
665,525,2133
812,1181,1154
2988,1035,2782
2559,150,2600
959,285,443
84,485,2366
1812,1315,1237
1925,1124,2189
854,1180,1086
2939,922,2674
2129,1446,3096
2974,1052,2081
160,859,300
2353,928,2416
417,724,3221
1934,862,2718
2824,622,2079
1308,208,1186
2671,543,1956
1900,334,2119
1575,153,946
2660,526,3107
2085,245,3359
1555,307,63
1789,790,797
2372,914,157
482,542,1011
1604,776,1527
1961,64,738
1774,1287,1112
606,1452,512
565,576,2974
1450,710,1021
909,708,2758
2464,177,1980
373,429,3339
254,1451,1280
1560,706,3374
1913,85,3050
486,1500,1951
750,857,2309
2828,1428,758
419,1113,885
1115,1315,110
991,997,558
557,980,583
1527,1320,1905
51,1452,3268
95,920,378
2905,205,3177
2253,1271,3379
1181,1087,1625
911,668,3051
2040,49,2192
1387,528,284
734,1354,1691
473,395,1111
1685,1470,1881
706,127,2774
2945,635,232
2247,343,490
782,473,2433
2240,506,141
2576,227,2270
2513,57,494
271,1070,2152
1855,687,2761
1540,192,139
1544,28,2335
2988,1456,2684
2510,1183,1930
2312,101,975
379,1273,630
1516,1201,2722
2023,32,591
331,586,1453
1516,1186,616
2886,1340,3311
2775,1485,647
237,1415,3494
259,876,2247
180,1258,303
2625,551,2946
1355,940,2789
2443,841,2870
2024,52,407
1578,1162,2044
2660,633,3157
1550,49,3412
1743,715,2744
2261,246,327
1297,150,1093
174,807,1037
625,1279,2056
194,1271,2630
111,950,2755
2420,73,3186
933,535,2648
2375,897,1987
2664,1435,3158
806,1256,276
1585,950,3184
2370,285,2105
800,1427,2980
2243,1382,2784
331,924,3032
2404,575,413
1675,948,301
1488,467,920
3000,281,389
123,853,2312
2207,658,2735
174,943,2292
1156,707,1770
1747,471,576
2079,213,832
3,390,3339
2327,608,3492
1097,408,3067
676,1038,1068
1493,96,1171
1106,1073,2045
1213,1447,103
1320,555,807
2825,423,522
2349,536,1185
1468,397,1472
2362,679,3481
1397,997,1235
2207,1360,1585
916,1440,2140
1030,703,1930
2042,558,1839
1701,74,646
1772,164,2292
1679,1032,3076
1121,1302,757
2807,371,658
1883,855,2914
2072,58,105
2359,1360,1057
2181,997,2531
710,1103,34
2789,1321,822
929,806,2906
755,1154,2452
772,52,2351
341,1419,1832
215,215,3319
413,949,115
2520,619,1953
1629,1364,2941
1647,1348,1433
1678,606,3477
